latitude,longitude,tweet_time
-11.529825535077643,-77.2115245713723,1065
-11.98537860361687,-76.79758336874586,1324
-12.568973663979286,-76.97973112998885,0
-12.07709967214248,-76.93250745468319,952
-12.429625774956518,-77.05406531940442,183
-12.035804045084047,-76.93550963088602,518
-11.814009012471633,-77.22076930084589,582
-12.293806113934506,-77.21361247135432,1286
-12.666824198541727,-76.94466746394771,516
-11.527820322720032,-76.93750489473676,1018
-12.381029608971245,-76.6028668926849,434
-12.735418188467003,-77.03570235582954,511
-11.891180006420555,-76.75851190468765,575
-12.017080864622027,-77.05750780919773,1074
-11.775105287170145,-77.05370013255231,1011
-12.997485656817751,-76.7329232740761,295
-12.479028020973063,-76.85037938944265,1095
-12.528205159531092,-77.0016588611656,670
-11.614243287935102,-76.91335188173485,1362
-12.475497598017578,-76.62445573697622,57
-12.20915352371107,-76.70327800230181,475
-12.994712159331833,-76.55228353516225,1048
-11.787779350438083,-76.598502520862,504
-12.829031865536052,-76.76436711114096,1184
-11.676501305679427,-77.14796456860496,549
-11.897336079915444,-77.01044715177933,262
-12.165414986824905,-76.85630112684265,1209
-11.876370852500173,-77.27293265843863,1437
-11.810664627436935,-76.75498687298747,785
-11.872388432131412,-76.51596382258063,568
-12.008654690161917,-76.6379787865053,387
-11.678965051830039,-76.74969622353048,280
-12.36546597323921,-76.75768625633498,189
-12.15074951418502,-76.58237278081549,256
-11.545929677777742,-77.05174082012114,334
-12.44163000127557,-76.94267698143751,1315
-11.873624519908251,-76.77170145732639,333
-12.412292043124921,-76.84185526675947,294
-12.294743279373007,-76.62471597855873,521
-12.496549912899575,-77.00698296447266,504
-12.770385677094477,-76.96697541120491,906
-11.54169514011431,-77.10060948086453,948
-12.329041519815958,-76.78913749396274,767
-12.580978939282389,-76.98775621402721,783
-12.030575183832395,-76.86111684148173,822
-12.833604881792107,-77.251537307259,1
-12.1848898323434,-76.73649005893853,735
-12.138824305434326,-76.87392128284085,259
-12.706068069131563,-76.70621618107961,292
-11.560578615839416,-77.09998232756396,1143
-12.107982161172126,-76.61561628463464,147
-12.666074272943701,-76.60338661471809,401
-11.749840325368286,-76.9503416974069,1224
-12.539443444403743,-77.22379429547223,677
-11.905135932008125,-76.89424912081225,1008
-12.057438294387817,-76.78238282290647,1169
-12.760475579897221,-76.82044098388586,29
-12.85828663411347,-76.5818656957245,1071
-12.088732258664267,-76.56540854366175,1113
-11.99754702152704,-76.80228761858831,1194
-12.803413032739165,-76.7861908163949,541
-12.740925748979043,-77.19614386193614,411
-12.924864477320659,-76.98532979975919,607
-12.798252133611545,-77.03589845131629,1271
-12.117884611588988,-77.02333874034464,243
-12.699046398009138,-76.71809136924507,1099
-12.567007790454959,-76.90960416407307,1390
-12.167123813882045,-76.8979534175633,1147
-12.3787834974181,-77.1018231217635,1349
-11.732164556643946,-77.1662787557679,190
-12.143408259113496,-76.97250852570022,1331
-12.801902220057011,-77.25382889038217,1409
-12.423519835294696,-77.17238933718903,222
-12.611854792998688,-76.64516137240851,940
-12.611523456693178,-76.95007106405716,133
-12.615298055388676,-76.51890407339418,625
-12.372432387437486,-77.29650971446749,1089
-12.80190203532138,-76.56353888554928,1085
-12.62141221019797,-76.77804752813911,969
-11.947800247508786,-76.80149847134203,819
-11.758838037481482,-76.62769935294281,1404
-12.979367200803742,-76.7985701979325,1190
-12.874815735300906,-77.27211543389974,901
-11.71742913724659,-76.5757457733028,595
-12.678018845350941,-76.60146395306755,1236
-12.531735892989088,-76.88404803152065,969
-12.494368223501299,-77.19923950139591,471
-11.7011854863415,-76.64282437925459,142
-12.755863748722392,-76.87618569396668,1017
-11.781191081791349,-77.03900827869222,1227
-12.298462760322868,-76.50535220120706,827
-11.825248772561721,-77.16838769699389,29
-11.967921056896861,-77.16832883752534,539
-11.901849935229139,-76.8202409374119,1104
-12.829229995458896,-77.08641583016228,453
-12.536833212408757,-76.97033282631067,1229
-12.659257990155071,-77.10756864547128,378
-12.811117638133606,-76.67390300209195,1175
-12.04114858607835,-77.08028399642077,576
-11.957302527771773,-76.6262318321464,737
-12.787778994002476,-76.71125403338131,786
-11.847237336045852,-77.06177676392315,153
-12.5697600916439,-76.6607780770103,1080
-12.434805215904369,-77.04499028631709,46
-11.510118086613778,-76.97471539796307,103
-12.712021968634415,-77.2373784364795,233
-12.822818894340031,-76.84499910349221,165
-12.597236065110515,-76.64696309698485,891
-11.602292095184973,-76.80160966703761,1396
-12.819925001719138,-76.8586337720717,1208
-12.076084063570967,-76.58165440131211,801
-11.810376004357712,-76.94695316475831,719
-11.616444335312954,-76.50338565563528,747
-12.2829527194728,-76.93141678143039,1080
-12.313464692335632,-76.78537070674946,470
-11.758587574509006,-77.26288753803898,497
-12.706242162893451,-76.74119114519614,108
-12.30676308284449,-77.04443387346807,1159
-12.04340116307789,-77.19780847568082,328
-11.949860214517852,-77.18148296214616,921
-12.83223112050849,-76.89336613836095,1160
-11.699256281877293,-76.82835791390328,486
-11.772628477397152,-76.73736900239511,1235
-12.524426167064613,-76.94310931020422,1080
-12.285428381234402,-76.6082003157114,1240
-12.423939016155368,-77.24517241302514,1149
-11.528351982773202,-77.20284147059182,401
-12.124012391483948,-77.11770132772102,1140
-12.594302920759688,-77.21860495231905,556
-11.881079181754101,-76.69527269424168,1261
-11.767538329522731,-77.00967873654086,494
-11.910806564197909,-76.81659620017332,1381
-12.874718458256456,-76.68807607484003,526
-12.568396528788892,-76.86223124371382,1253
-12.456345147272522,-76.8732372141963,891
-12.674688599893967,-76.93973466332208,912
-12.277977525295515,-76.74358698955037,97
-12.52075271834793,-76.87631021150806,662
-12.945307526304589,-76.97714486277322,954
-12.021925078041084,-76.80577077302489,1399
-12.346048787824387,-76.5307786745817,1340
-12.957835986688721,-76.65348630871742,743
-11.600652074178374,-76.9423242656631,104
-12.023445982649937,-76.81389320583224,1337
-12.889081295775874,-76.98691693887292,944
-11.665904865618444,-76.88380941416567,303
-12.368708263851204,-76.7130873850748,335
-12.640593184213017,-76.62966948632915,1035
-12.93098959711218,-77.25102602010479,1183
-11.8827668871256,-77.1682279404968,1429
-11.546018390389955,-76.83570599510453,87
-12.722029685009373,-76.73718064007613,732
-12.374627983785988,-76.77134785609863,317
-12.643734949834359,-77.10037511586032,55
-12.141295048597414,-76.77644242606992,490
-11.693055137655016,-76.93047047472724,787
-12.803953899879023,-77.10406741760903,1067
-12.552684842123636,-76.59227565637354,524
-12.753011167319602,-76.87599339958662,452
-12.656988589504948,-76.61004268175789,504
-12.805105372202549,-76.96562914367361,459
-12.04805270502705,-76.79365663100084,541
-12.934749462695281,-76.64643355418397,704
-11.90652750294377,-77.03695466150124,1387
-12.7868130889906,-76.61394312541624,990
-12.599982732001296,-77.01878919709287,951
-12.482079249198474,-77.13836359984532,654
-12.428421424662728,-76.70790369272498,722
-12.740614063823179,-77.03213258963643,847
-12.266781106281684,-76.53727949545708,1386
-11.65785116407047,-76.65642611192686,747
-12.311910845991024,-77.11558632074579,1413
-12.958219959172238,-76.51077320764446,444
-12.454897422739423,-77.00904934380404,201
-12.395286610571226,-76.85367178594156,527
-12.574981527875995,-77.24117391923168,1014
-12.55604032491321,-77.2667040304765,565
-12.70161130365458,-77.06352449677834,363
-11.56498540936394,-77.29013847107399,452
-12.205833823167595,-77.07790280864515,907
-12.194858838875872,-76.88218419626972,1061
-12.361594747239113,-76.74728481051977,996
-12.074621086682573,-77.09895041003163,531
-12.365099513891204,-76.97411422020058,370
-11.96655350216342,-76.99367758848018,43
-12.867680998688787,-77.0379385645706,511
-12.955479762229572,-76.9891264228871,466
-12.156360318787158,-76.90953077524601,882
-11.898856209915397,-77.14119847827475,443
-11.996479002004609,-76.92832311171256,112
-12.402034984001777,-77.09162623147105,1088
-12.995174840020368,-77.24912954052141,1368
-12.81878688127787,-77.12914519219319,1087
-12.411953960873273,-76.5527546380156,790
-12.00346501528535,-76.89580230127994,886
-12.531932308129038,-76.51393794066999,557
-12.202600913894143,-77.11983254771656,1397
-12.736712698113003,-77.06636965436222,899
-12.745652043140971,-76.78765414436357,1299
-11.885839582401571,-77.01572203147231,1137
-12.342406802781673,-77.0110432066673,222
-11.57644633604134,-76.6248680958896,716
-12.683046832797569,-77.27664145705245,74
-12.328356884568088,-76.7670487975796,282
-12.717570194944019,-76.59574390847642,902
-12.616068114320187,-77.16059284660447,496
-12.039912897814341,-76.97721118119537,782
-11.635554812313956,-76.65269564084767,566
-12.80736061956263,-76.87194485520561,586
-12.805621955250283,-77.01383707665961,650
-11.571303217738524,-76.79926234049518,173
-11.895585701557126,-77.04022727655112,1256
-12.530764771820614,-76.79895238837213,620
-12.389600545589726,-77.18397572100152,1206
-11.816653161939058,-77.11967499246695,1128
-11.951767883810748,-77.28825258717552,1304
-12.08572643828597,-77.15240959371988,1207
-11.702923489767585,-77.19542194215819,1230
-12.531386204571595,-76.82152219015803,193
-12.68311572046843,-76.54449544318926,21
-12.38532383663896,-77.12770730133764,1277
-12.98879615229192,-77.1965498624061,1097
-12.239070454041283,-76.87177168977614,867
-12.452152016166629,-77.15513811884097,543
-12.80210346863023,-76.86668894067606,1082
-11.686771219516931,-76.89643703585465,588
-12.708377868578363,-77.2844714393483,799
-11.941053462762934,-76.52852589329733,1409
-11.941415799796772,-77.13887429952663,582
-12.93611496942062,-76.58413029222905,31
-12.358537838810614,-76.99353648165162,1020
-12.285436906098855,-77.17329914181406,355
-11.773715865055987,-77.21457241864614,1436
-12.063336182611929,-76.89145604066854,294
-12.90501551622063,-77.0105219681247,820
-12.326844864929546,-76.56599399143118,1193
-12.548718022289904,-77.13884680415745,458
-12.7435781156172,-76.72108373769795,119
-12.585935668042858,-77.151367242447,881
-11.739666950152124,-76.60263498582928,563
-12.070002726548854,-76.89163550848404,483
-12.346864369696753,-76.63503774523265,474
-11.919269032136711,-76.94999073825089,669
-11.547666315818251,-77.15979995449153,256
-11.609252034393581,-76.8685355848801,729
-12.854717000777493,-77.08196008756947,866
-12.501581089621414,-77.15230362798407,59
-12.530308829536793,-76.5769744877584,7
-12.169229216854035,-76.85884713879554,1411
-12.864379865493765,-76.6597502478127,1118
-11.61742228200775,-76.67922409442816,1017
-11.826208138964551,-77.29913939680038,1277
-12.8158479032899,-76.59130164326616,956
-12.618597228665733,-76.6813091534551,331
-12.785404599578921,-77.08500141367985,1104
-12.28351619599656,-77.11653231634624,657
-11.66481708003693,-77.25453824762835,225
-12.033059680603433,-77.22600149112866,597
-12.091710114359927,-77.14434328900643,885
-12.888263018608077,-77.29721794958164,431
-11.640558285810062,-77.04733552625343,1419
-12.578865329122165,-76.56221351212895,296
-11.649798362840682,-76.85580613187598,972
-12.318959429233939,-76.83551839464516,217
-12.206829981919613,-77.11055466177429,417
-12.092500812703014,-77.11990321270702,1228
-12.567235684193918,-77.00615584542415,943
-11.746666309976877,-77.09026364210807,322
-11.562475895041638,-76.61327713691942,58
-12.574753645140712,-77.15802335546763,611
-12.999789207280424,-76.76010851838367,1212
-12.21158064167016,-76.90830586215476,1317
-12.1107260070546,-76.75821152373442,1338
-12.904763621099121,-76.63224270746578,55
-11.990657538992474,-77.02690737625672,745
-12.561900780877734,-76.86741622559335,612
-11.56199981420675,-76.90088237681144,247
-11.827877695083965,-77.00140359100023,662
-12.891127793181012,-76.65044312312318,737
-11.568446477389458,-77.29179158781356,838
-12.65915677155167,-77.05191403715214,987
-11.80250914682283,-76.63431970064892,1438
-12.035079557188874,-76.60230361237005,872
-12.195550525935525,-76.74506690763467,649
-11.60100462665157,-77.02738000178954,1380
-12.091186969271215,-76.64214046778427,942
-11.711914882853836,-77.23276092153472,920
-11.758452795443326,-77.08768427232583,1029
-11.99173709323419,-77.22600378954681,565
-12.264449548336211,-77.21174460050375,988
-12.852766722418767,-76.8255648742261,804
-12.769007738187018,-77.24232325182388,866
-12.20078757884113,-76.75613339432023,846
-12.501690598654553,-77.02093322464329,171
-12.688228769343631,-77.25543695737656,1289
-11.549369956527425,-77.07151440944394,375
-11.712082868342868,-76.98056130525953,103
-12.354573805788654,-77.0067536304269,1092
-11.693365734829062,-76.89189613668945,188
-12.91080731182284,-76.89777097143973,337
-12.851158836086702,-77.01230514665635,286
-11.577942498264104,-76.58062315718583,1311
-11.966801371465476,-77.1239874710545,1172
-11.853533538073107,-77.02777100752024,977
-11.750664349724063,-76.85706841693403,1110
-12.9201642481934,-77.10378460644894,677
-11.92327337891109,-77.1798176160855,1110
-12.464799804954922,-77.29494180655475,1398
-11.77299883370236,-76.54376044721245,783
-12.41846646360799,-76.67263312763733,1294
-11.848578612771226,-76.58891789362755,919
-11.648063666838182,-77.26781963121903,307
-12.49106410134619,-77.24128522881719,238
-12.295952436805734,-76.8584125708808,1384
-12.193863491474533,-77.28147903221104,37
-11.968236324250679,-77.08288037813787,207
-11.733842167885765,-76.52189965045264,938
-12.684415028248079,-77.01403478063165,537
-11.581541396070971,-76.51648133642956,1324
-11.821626800168687,-77.20518434301037,1314
-12.790698401233115,-76.99190718870247,1068
-12.496240355146746,-77.295352697518,665
-12.622955590719341,-76.82678617644622,1007
-12.761466433088152,-77.02659664618088,227
-12.032899975303978,-76.89681595123868,450
-12.901309206629223,-76.66422495890686,793
-12.101843847201714,-76.85905103702412,367
-11.758431482036688,-76.7677820217395,1286
-12.457158190793885,-76.92224536309729,182
-12.26548946345664,-76.70167773476601,140
-12.783785967088232,-76.81799413107215,1413
-11.91938572132997,-76.60732400177325,741
-11.63688089381876,-76.6952873998606,987
-11.900856608000307,-77.11436584082745,1371
-12.815511037532207,-76.88041555103361,1103
-12.481809406641878,-76.6000389748032,884
-12.740200916658994,-76.61288027175215,863
-12.115847453989423,-76.91829124137168,22
-11.916243913858889,-77.04897667314546,317
-11.537029240111407,-77.13149650056661,773
-12.245624193446478,-77.14452116654547,710
-12.044085641159281,-77.18492841326776,582
-12.84013775500526,-76.50029667469003,956
-12.767119795184437,-76.76992436373962,648
-12.652458031072035,-77.0483387651175,1234
-12.918504550290987,-77.06539205898271,730
-12.3877357017124,-77.05563066321963,808
-11.573214372907728,-76.60202403316573,1356
-12.020622996398137,-76.8894472070442,1236
-12.345950388689081,-77.08280774530641,923
-12.259180433310613,-76.66127107083707,1150
-12.780062129977216,-76.69981804265124,1223
-12.854888886591244,-76.92591867372614,544
-12.611455397544452,-76.7489966992681,568
-12.540256763102288,-76.70948338096548,1267
-12.81572839818659,-77.26037676185341,6
-11.962889963617894,-76.59957773601177,965
-11.615235472940784,-77.07041056678447,945
-12.738421749238885,-76.51511707000975,847
-11.742806110691959,-76.57343355261155,63
-12.552514434921877,-77.28456283231094,728
-12.089652934481975,-76.80325518016441,818
-12.866952123030769,-76.5279072285123,786
-12.641050729320671,-76.84802323066499,563
-12.762880768803415,-76.80749467667486,826
-12.758083109216491,-76.55521567232097,403
-11.599801278980419,-76.84179090785128,887
-12.454235404883581,-77.10448562598516,1142
-12.705873400081693,-76.93176912066316,1230
-12.743060519875034,-77.02000486583535,1414
-11.990605402738549,-77.16630333574582,740
-11.922267731306999,-77.1287061577892,638
-11.530363962690632,-77.25112598616764,596
-12.060881376051313,-77.16499686159112,1117
-12.311790839728868,-77.0925715413599,441
-12.66377900440152,-76.69335272172613,1004
-12.940998173470442,-77.00721091321397,625
-11.678819584145282,-76.74722715630217,944
-11.816717604712535,-76.50307451945292,538
-11.805749890836239,-76.83461291751098,1131
-12.516921446227066,-76.80868978348698,255
-12.463613077165558,-76.85823315391404,788
-11.824530502005437,-76.98359492372465,718
-11.968651129308896,-77.15140201426972,184
-12.025589442351585,-76.51799284129476,364
-12.167958066484651,-76.91762605424852,1142
-12.447455389442814,-76.55129297690763,367
-11.888109891043142,-77.09213892019739,254
-12.458638117804096,-77.21316423620237,687
-11.897946312835135,-76.7904994183994,1096
-12.714361335614132,-76.61892942371034,365
-12.114312767734821,-76.77022939739277,157
-12.464017767787766,-76.70573448624168,80
-11.757133332611389,-76.81325913236002,53
-12.221958049288746,-76.70290412975778,223
-12.06397757386052,-77.02441726216814,783
-12.87511428944193,-76.98842765004414,1362
-12.257140185154189,-76.67579450183275,1080
-11.828902275183063,-76.65882457541758,3
-11.71001963894017,-77.23393746134717,1061
-11.918245506621188,-77.28644673859732,903
-12.372140092716256,-76.7667787432008,313
-12.61378562332381,-77.23245282066657,1054
-12.416272922799294,-77.1628771089404,404
-12.157601140823315,-77.14223099694983,582
-12.991299066906809,-76.8925297929924,1346
-11.631988841934758,-77.13910869319804,1049
-12.484423144904206,-77.15529495697756,27
-11.804789321513146,-77.29148479146153,1387
-12.198286814323831,-76.68676398855646,140
-12.006716832718777,-77.19129512500214,1216
-11.86075351588735,-76.84499217066879,230
-12.568135150274356,-77.06023996251179,549
-12.09087538274406,-77.15360956481112,764
-11.872531826328235,-77.02251633224905,648
-11.843610352654693,-77.09402790089464,468
-12.375995108160861,-76.95340660784458,704
-11.907227308386748,-76.7478691116964,1095
-12.547149704519788,-77.25925915192832,661
-12.813600810860391,-77.15339365688614,574
-12.830618827277341,-77.23578127934393,1115
-12.241446732736515,-76.52574991450531,208
-12.425109818594532,-76.84086774295018,60
-12.651327049444618,-76.64372655775892,20
-12.413232216982918,-77.08666104576835,1115
-12.382235012405918,-76.58368025061415,1246
-12.169640263734795,-76.79681226328357,523
-12.913117968149054,-76.975219579353,314
-11.637968481807635,-76.8195496369994,45
-12.441698252620682,-77.19802450182667,722
-12.076931273725396,-77.04948223322103,1117
-12.540399376860476,-76.86861419662512,1285
-11.857486119800061,-76.78764233706842,1308
-12.311954947221663,-77.12659209683773,1204
-12.51730729273218,-76.50650669222054,244
-11.554287884303182,-76.6335377537712,565
-11.702189582528383,-76.83602054536313,880
-12.729506962161047,-76.52134433397549,162
-11.949039891272083,-76.88991742568712,1302
-11.868521492992942,-76.54227227142708,922
-12.948164693569105,-76.69859414993589,943
-11.558554444921366,-77.12612282994473,1174
-12.65054146120372,-76.97557806059264,293
-11.637438953817181,-77.0897441309378,945
-12.018894202571426,-76.72258277856322,753
-12.231835870257779,-76.68669709339667,1330
-11.821243168782516,-76.7526457986406,880
-11.987458898184126,-76.86353045867617,362
-11.88962783337951,-76.97834280271171,1257
-11.71314123466658,-76.51258199342395,703
-12.293227232284542,-77.27758893755932,221
-12.361406054285938,-77.20091364612945,82
-11.650333281890196,-76.82100867923324,1014
-11.803215860773467,-76.6953419528003,620
-12.971132078382134,-76.53391741303226,1087
-12.019272237150519,-76.9076247084656,0
-11.644143165042877,-77.08729452058097,1196
-11.974625049325983,-76.60933944357524,451
-12.169838897852523,-76.9475342766534,592
-12.736164622742146,-77.19674685771804,1188
-11.574132990816338,-76.88233686689577,103
-12.060475565479603,-76.87958324929703,1144
-12.848460705354288,-77.11662305782532,798
-11.608533573705287,-77.18641449395896,293
-12.225091979356298,-77.18600413835887,1301
-12.764162267040556,-76.6413229376146,212
-12.660199373952688,-76.89916929206355,469
-11.548282970169163,-76.71091730740825,1138
-12.345050312675125,-76.53001908666228,1186
-12.370488800389039,-76.66640268886609,1372
-12.270747704975623,-77.17442136850006,189
-11.949219421555519,-76.96408509847235,272
-12.452469783303364,-76.90314870218012,995
-12.368435885620569,-76.73898816050223,940
-11.88082252552404,-76.52807919713099,63
-12.308204815543638,-77.07195738140067,585
-11.929641420164913,-76.61103015268391,884
-11.556673713662338,-77.24227367894959,612
-11.556212296299378,-76.60242260867535,410
-12.329490300334749,-76.74431283767336,1427
-12.648667689948278,-77.27716901244702,651
-12.623150983927024,-76.81139385883716,1189
-11.771167044976927,-76.55492230538022,313
-12.880419827742738,-76.9539516048674,453
-12.939378858262867,-77.20617887194875,217
-11.97787447010704,-76.50910744943083,983
-11.634829994574279,-76.9666299994923,749
-12.653795322958658,-76.87773331829378,1217
-12.91813648488869,-76.52615497753217,127
-11.6570686306321,-76.83215892001944,1117
-12.468759923249975,-76.75906080062552,769
-12.17541873095078,-76.732040429474,1016
-11.745628851689613,-76.69721090032462,445
-12.624995119299074,-76.6598694330101,700
-12.098167563978052,-77.24017951692623,671
-11.512735338080484,-76.55252934369963,517
-11.888035612051771,-76.86371681448674,448
-12.40398908212337,-76.87291307895039,105
-11.847972445421197,-76.63158175707338,1110
-12.967340841067282,-77.0545902630464,629
-12.676990110743002,-76.77526340864343,248
-11.882982394671647,-77.04639102606501,775
-12.606646016280617,-76.69131374034768,893
-12.810829575857026,-76.95364066335394,822
-12.560043724577845,-77.15069676272954,810
-12.742997796768286,-76.57289388601465,215
-12.3690311051915,-76.69735393826925,268
-12.813188781863635,-77.28864997727143,452
-11.743444161947329,-77.2484043550946,1426
-11.830036786930009,-76.99675668304145,465
-12.539541544285015,-76.67591561049042,782
-12.220109587150427,-77.07923657072546,1099
-11.717447804357057,-76.50738977719962,1133
-11.60646690713455,-76.56473515372183,458
-12.863369176641282,-76.60829368336242,658
-11.916969129198389,-77.29268544123244,675
-12.796810937128301,-76.52878968231336,904
-12.969949446874478,-76.82685790676466,1146
-12.881583206927136,-76.82695253087296,455
-12.136179722427599,-77.22107992261769,1310
-12.434326209325556,-76.81245547626781,439
-12.821987438726918,-76.87704998838998,698
-12.288509900329222,-76.86685897909291,1046
-12.237653332720154,-77.14685557621176,326
-11.818907548565088,-76.86548607084637,20
-12.004507050736745,-77.2421350130686,967
-12.301050018355571,-77.28289073309853,711
-12.513495477735415,-77.12945708820317,104
-12.996987183156836,-76.6586441134938,74
-11.751937373263889,-76.81716796825062,1047
-12.599521905053251,-76.58455443156409,1160
-12.680172134424838,-76.98880906017651,785
-11.89809877222577,-77.02012471965413,1172
-12.892526048183273,-76.73996079324868,609
-12.606072114627487,-76.97433621434838,1104
-12.347412422477943,-76.99502163477518,404
-12.337625865577822,-76.92716116512749,726
-12.763228212834486,-77.20821718268274,171
-12.939818707016366,-77.1377387683604,1404
-12.294199223146082,-76.81734225514568,547
-12.463803862248287,-76.81323567808687,1249
-12.572725979738312,-76.82780738710584,841
-12.594056706062048,-77.1401587362803,861
-12.243734804745813,-76.95153732240628,291
-12.967501949481324,-76.56319444356517,927
-12.840876533387368,-76.61123865914495,154
-12.512193872909668,-76.85401178502441,503
-12.280278347097473,-76.57932983282058,1344
-11.959259072194339,-76.75999160882215,208
-12.560339533598839,-76.97019209274953,43
-11.999432599617402,-76.67886443359728,1224
-12.419274919150002,-77.05838318576386,209
-11.837919247594499,-76.61627608961018,917
-12.279071743289961,-77.03639895714298,349
-12.187914422903665,-76.66435393604205,1257
-12.347394553367238,-77.07495558452862,495
-12.800660861458029,-76.56646707665018,1087
-12.743249317730523,-77.15212124293768,355
-12.399258138976085,-76.72480432929731,238
-12.851770723753534,-76.97305656663615,985
-12.789712790737234,-77.28523208076679,944
-12.064397335659953,-77.03452076805111,1029
-12.05013746559685,-77.13788562456183,610
-12.808845225939647,-76.85580999413658,1132
-11.719272276657145,-77.09210178144599,449
-11.71491160169547,-77.24190474210738,1430
-12.430405946040635,-76.5375286863959,1283
-12.253058177067517,-76.62389378574271,869
-11.797681225983427,-77.26372959442611,938
-11.855939438752278,-77.08286873623618,706
-12.455877921253604,-76.79561860817034,489
-12.524353701653935,-77.04291135909945,502
-12.003486650198877,-77.0745572946764,18
-12.454720412279325,-76.82331102328631,582
-11.965823578761828,-77.14452602641998,1265
-12.805561178547396,-76.78117850427851,1348
-11.991941490584715,-77.22855400205037,103
-11.822280888995147,-77.04003761349924,1158
-11.643092725489346,-77.20753554447747,1395
-12.315725568321167,-77.06271778827575,777
-12.15954391469274,-76.75375887662992,791
-12.566634599142192,-76.68888463149986,1029
-12.77425873243641,-77.18399886880003,491
-12.740335312720697,-76.70302246739429,617
-11.733139721658699,-77.23257094611596,1030
-12.187788566699822,-77.12676215986593,605
-12.435534834618908,-76.89973867988864,185
-11.704075054122303,-76.52298777784979,422
-12.829300092237428,-76.52115418726584,575
-12.108652491191314,-76.91732352647163,507
-11.813873400197314,-76.65601049529687,932
-12.812623469075909,-76.85731384047966,68
-12.819178213509343,-76.69864195022117,741
-12.94993914260489,-76.77753156019699,428
-11.587060796208988,-76.74226434856878,159
-11.961728007209286,-76.94831289529752,1359
-12.892840043927277,-76.63350657970429,1421
-11.993113261068423,-76.94347637162481,431
-12.544582149570891,-76.73538557440534,69
-12.835999957393053,-76.60380180579072,1151
-11.51166998728398,-76.77553729883728,398
-12.73017546951841,-76.89218798657198,10
-11.802189980554942,-76.87734627362794,1296
-11.677894095203207,-76.73294723087226,666
-12.20450821356305,-77.2262706158915,414
-11.535995714679078,-76.79075614477281,672
-12.820199108848795,-77.00005690969677,513
-11.558695425551269,-77.19182051167154,534
-12.894011351138026,-76.56997435966713,701
-12.283990091546707,-76.90189810520782,741
-11.71745949444971,-76.93440898061922,548
-12.170212593181429,-76.86607668066077,217
-12.12480993749441,-76.80196489435016,897
-12.758523562794979,-77.1442928105138,675
-11.523478531144717,-76.79960672496698,218
-12.653312721790838,-77.01803926179278,524
-11.711605623750401,-76.72820633010916,370
-11.565166553475647,-76.68250679764817,294
-12.578832591536779,-77.29401258790946,934
-11.904228518041968,-76.72692801657163,1123
-12.879438966912144,-77.01799650634575,1251
-11.887832033945136,-77.05702889530315,618
-12.273494881470423,-77.00168183415408,1348
-12.823097829920734,-76.83948933237957,632
-11.658037870355809,-77.20836314957671,829
-11.981711033952596,-76.74139956346485,813
-12.747114222933519,-76.94386632960618,566
-12.200789193646179,-77.17212970836533,1281
-12.5111921826263,-76.89249642455412,378
-11.934154736769552,-76.84072275559856,1141
-12.058806714101767,-77.02296818133357,1181
-12.715683047317306,-76.58029300272368,1321
-12.636831561783868,-76.74221704262496,1197
-11.943183798773031,-76.77094289882875,334
-11.987257064986238,-77.25732455069142,632
-12.53163397594261,-76.8986962562271,146
-12.282638345348442,-76.61937004918501,861
-12.299206834195727,-76.76535928738606,518
-12.813336600451345,-77.11372084828557,1269
-12.068413397865324,-76.6110261024655,1187
-12.603344148083158,-77.00436621217544,1037
-12.31015512223445,-76.56798378999744,599
-12.892358823075126,-76.8901869639989,166
-12.0789363073143,-76.67071093797188,538
-11.740601507728309,-76.81043705758533,921
-12.145610576154377,-77.06689404148013,1265
-12.104787867913016,-76.77694389507545,712
-11.990038709427571,-77.29234693677596,158
-12.705494890739589,-76.63183835194813,909
-12.896814629744533,-76.5273357419087,1339
-11.719000477449445,-77.13436432039822,135
-11.730088252945196,-76.59309062839732,426
-12.183035306301939,-77.16573171880067,604
-12.704394653940522,-76.90681475534264,595
-11.774133500917323,-77.06592189477382,1196
-12.669632526915432,-77.14653186077368,469
-11.708626758670865,-76.69545008366875,698
-12.36434768155678,-76.65471766426282,360
-12.913765746914832,-76.62910623984952,228
-11.774689190452861,-77.29321635327103,30
-12.159059038416261,-76.62172636688496,614
-12.522462835778917,-77.25883785986831,718
-12.320602009908011,-76.9412674135034,1157
-11.67070022126882,-77.15977415560953,288
-12.695266162795157,-76.57462809735281,1093
-12.844316237623657,-76.83862483577357,970
-11.822814870091316,-76.92523594882078,46
-12.067472885710176,-76.94465804235232,853
-11.695045818762638,-76.97644830645125,657
-12.529888628524727,-76.92085551467171,1225
-12.158122047958509,-76.8474995829987,247
-12.936368340951308,-76.64634506361588,190
-11.729983457322168,-77.10985449048609,475
-12.71322450321889,-76.65650057189356,425
-12.828071796091539,-76.6356119725647,857
-12.273171622758476,-76.6189971565864,1145
-11.882629418110785,-76.54674400515863,1361
-12.685348850157375,-76.53473077172055,647
-12.649791663695387,-77.21365989169011,1029
-12.52660884123725,-76.59783117925828,1241
-11.78336243355895,-76.62362681786892,1070
-11.878968408725472,-76.99807573966979,1244
-12.595217762650961,-76.74691533823726,1178
-12.617299662143669,-76.55863367164544,1338
-11.64034413841446,-77.2269320703062,86
-12.077774720548506,-77.01638369954107,999
-12.662527525821694,-76.52079337439103,151
-12.78942524649815,-76.86145353239665,900
