avg_steps,weekly_visits
7998.225956824511,1
7133.90827793244,6
11057.106715767655,6
6741.883807556569,4
9249.729961797326,6
10013.12481735279,4
2797.241627561769,4
7591.117096250147,4
5303.214021232905,5
5184.855958509208,1
5826.596720771588,4
3882.9809286478844,6
9130.976982928572,1
6953.323752111311,6
9658.92260106479,5
8067.227354314365,2
7397.64861805215,5
5775.315404156356,6
6758.329490160771,3
8310.312667520571,6
6919.852610950372,1
6294.773299524922,6
7485.631401616694,2
9845.181481725362,4
7828.344282935035,6
9644.293388699969,6
3154.6334979156636,2
7739.558785884701,5
7248.408051279186,6
5653.098585308854,4
7851.117887920027,5
9125.51807628613,6
7677.749568855691,3
5013.29994779698,4
8425.87219153663,1
9817.731370526002,4
7806.5413553398585,2
7381.356367709084,2
6144.088303690327,4
8263.068514885557,2
6772.266016255764,5
14932.418624642465,1
9763.038509309807,3
8017.632278810101,5
8452.944696676634,3
7222.762664380986,1
8433.813900339346,4
8690.84140430261,2
5919.320122717254,4
7004.126931834674,4
8141.60955917277,6
8332.066864629869,6
6982.869017065914,1
6691.978727287546,5
8663.549869483855,1
8609.782599007814,6
6612.166707539205,4
3336.7305329946585,3
8675.943814148295,1
9251.298336922559,5
8711.266300440777,1
11008.553179085848,2
9125.04314378025,5
8024.334840731355,2
5673.94223752984,3
7360.8407164786895,4
7088.869401014233,2
7966.707952420167,2
4999.07661994153,6
8616.913453046653,4
6306.74485972506,3
8164.415820739073,6
6523.707504282749,4
7239.277926037273,2
5684.680333497306,1
5801.953491396302,2
8495.830285530472,4
9353.398858282779,5
7393.291247653918,5
9997.965776589128,4
9527.582129326518,5
7975.938670922458,4
5520.49422989352,1
7995.919819228797,4
8200.556515638495,1
8567.649990905475,5
6784.469579180157,3
6077.700503851247,5
4213.785240319355,4
7731.662784199921,5
7310.954272324711,3
9924.67399130502,5
5529.522577983891,3
7428.7605736859205,2
5320.762249171979,4
10765.171897644877,4
6779.446085010833,3
4742.515305455898,1
7601.620106099586,3
7861.353617928332,2
6223.781850119098,4
7457.482355545691,4
5465.53613491644,5
6386.644451261665,3
6383.687092319813,2
12879.905444377013,5
9733.394872652303,1
7500.517819346624,5
7165.772830748228,2
9938.86293853533,3
9819.161481900086,1
6809.461012342916,6
12169.78801609714,4
6809.245234651017,5
6952.388679985629,2
8626.178403064961,3
7775.123894083371,5
6461.520837636735,6
6924.987847331856,2
6261.757095247112,6
7647.247978940543,1
7163.245422862603,5
8399.426404265467,5
8019.68308775683,3
5747.816655491333,2
6531.426740777082,2
9700.151655487221,4
7285.160324205245,4
5483.436246177671,2
6962.433607976997,6
7487.662763946687,5
11828.502301716146,1
6750.104037166922,4
6839.775590958333,4
7935.270463428103,1
8822.364506802529,3
11476.879730634551,5
7014.846473807704,6
7104.164215773658,4
5133.769240096273,3
4967.8881481319095,2
7561.384887015003,4
5737.134040365485,1
4404.756888564141,2
6022.430040395963,2
5045.467820974449,5
7372.895720885152,3
4973.002134755994,5
6733.685112356112,2
8447.05510904356,5
7063.309928198078,1
7324.249885008267,4
5139.422492844584,1
8738.586474459153,2
7976.649166196442,5
7252.288764623408,3
7914.5923533676105,3
7172.25339356773,2
8361.407389139991,6
8925.992817258728,4
6733.4254181811175,5
6585.276434181144,1
6367.272563612071,1
6088.879189769794,3
5722.401751765988,1
7399.760694470247,4
6866.441344608203,2
7410.468986079133,5
8321.396423206079,1
8091.052717230134,2
10092.772757561359,6
7584.812816098563,5
7018.82647034649,2
7654.966826455827,1
8793.105340754944,2
11571.942848006123,4
8168.179911901469,3
7866.441191839323,5
9598.768034704883,5
6563.655765845125,4
7310.749419286832,2
8111.092102038816,5
5901.8783660901945,3
4786.374733195253,1
8736.738072675947,5
5542.143132711615,4
9445.316477569777,6
6761.676348492632,4
7171.702418704313,3
3955.420576446685,4
8339.483403783037,2
8492.25832930877,5
8549.765686024679,5
9091.565558278277,5
3976.316316213611,2
4983.969525331588,2
4853.892439718156,5
6696.218088629126,5
5740.206903414872,4
8181.991737804153,1
7458.36254161421,2
8374.610159651222,4
8508.894470567098,5
3488.4358806144464,6
9215.203471026764,5
6709.036768265329,5
9350.499309297717,1
4478.055508226476,2
8654.844988329703,6
7661.5050498948885,6
10571.711901126808,5
7822.495558318174,4
9349.635416776633,3
4163.153501819357,3
7526.3146753972405,1
5930.563045463394,6
6792.625122636558,2
7319.473892844232,2
5944.080034818526,1
8732.513843748438,6
9298.851384475698,3
5558.264562774029,3
7970.984279133921,5
3762.334285930424,4
9410.282258967063,5
7650.8505659702205,6
7304.033637638146,2
10777.91414691814,5
8122.899019436067,2
13010.70648217128,5
5316.704735431627,4
5527.300807611896,5
9155.341254069253,5
6982.105386597614,5
9773.634216421233,2
5497.768213681524,5
9900.209548942621,6
7370.018833979875,3
7557.654179506131,3
5006.332780156042,4
9833.495568981974,1
8420.833517004152,5
8678.493221497554,5
4731.712815449893,2
7070.730305168345,1
7404.45612726212,6
4873.568355266301,1
8910.203025830757,5
9363.532638609999,5
4601.153059918907,5
7436.881371500882,1
9249.021247255641,3
10958.710269796513,6
9145.67362660883,2
5491.242334337881,3
5662.07343640947,6
8053.003398103179,6
8922.28562815084,5
7495.2200787920365,1
6576.099288456377,3
9106.755961472045,1
9620.149200002561,5
6877.230729676126,3
7501.60601286208,1
8827.015290311014,4
6733.144803840366,3
9311.662819090332,2
6601.114712735362,1
9492.451743150848,6
6135.688955585216,5
12186.191493170103,5
7391.178755051267,3
8788.420484475206,6
10089.807081169381,5
7353.001556927186,6
8194.65762380665,4
7754.43473485001,2
11814.281180986098,3
10928.97004947075,3
6177.532328928412,5
5504.487169260147,6
8654.84509564564,1
7829.438281398127,5
10794.542896186927,1
8396.525716161706,5
7601.182075509162,1
5684.239491736994,6
6600.54863304002,1
6175.824166819884,4
6823.036458785949,6
6823.831809216774,4
6793.512476799054,4
7596.401057564526,5
8684.625026503049,6
9513.856214184314,2
9104.958267986784,4
4686.288748233449,3
5075.411178839502,2
6821.620676506231,3
5295.040923639088,4
8393.326785302224,3
7465.520027116845,5
7765.15954792892,3
10095.89469450674,2
6832.830307111697,4
5279.210960415631,3
7121.546718253281,3
3275.5875737048327,3
7206.709033945192,6
2562.1076524952223,3
7584.756081399076,2
9752.58469032224,6
8597.186342554583,1
8146.055409112028,5
8534.73022632787,4
6045.392308136879,1
3408.4869414448785,6
5065.596443163741,5
8731.796822701523,3
9477.743306944794,1
10163.967537133727,5
4920.358271345086,5
9921.991150211978,1
4957.017485604972,3
8354.482502030538,3
8663.46180076954,6
6155.497502697844,4
9119.397132363685,5
3126.797960261597,4
5514.096673274167,6
5941.78755894019,3
8822.218667652778,6
8757.881645508864,5
7940.905426179253,4
7918.315540524788,4
10055.793548732963,4
6766.927718082851,6
6613.336336691975,5
7194.72655046126,2
5523.587383678936,2
8743.051948199722,3
5037.817875093751,5
7144.5291786387825,5
9320.125685064708,1
6987.048834506667,4
5406.783288862144,3
8173.141086064784,5
8953.100565005358,1
8442.0210669944,1
8530.271519571988,5
6091.925509782915,3
11883.348751291545,3
9565.26600918245,2
6153.690187689863,2
7946.476404438187,3
7942.575776282588,1
7823.536820241223,6
8369.96160907536,2
7500.176800298072,1
8688.556439780516,2
9249.505769633673,1
8303.915324449958,4
6263.657872177666,5
9847.003416938604,3
7399.988301514532,4
7910.801998575596,3
6670.130745798108,6
10093.392149470546,1
6344.907621621152,2
7283.329503833979,2
12528.359747195635,2
3902.1362989478657,5
5789.508259440975,5
9673.630584235989,6
7735.121925899382,3
8657.219253369567,2
4866.24934415975,4
7122.551429020017,3
7261.330903889967,5
7528.33492250654,5
7672.4491377685135,2
3261.446634076957,5
7224.166058587045,1
10491.792084851457,5
6951.764800966866,6
5653.861859993634,2
6310.083105237908,3
9884.48942126629,5
2453.661285157993,4
8775.665540048474,4
8251.425713247256,1
5890.657866514868,3
13536.753402908838,1
9398.671434479009,6
7870.304160629311,1
9844.740931756689,2
8712.022210786394,2
8270.526724161216,2
7899.343515533666,4
6449.202924485366,5
9597.265532659134,3
7286.612554111223,2
9822.8351554332,3
9776.459939082364,1
9426.866080828873,6
6666.476185383604,5
5801.809982632409,4
7426.7792033546575,3
7508.514296568096,5
6731.253532112103,3
9545.415948936312,1
9339.362410096845,2
9025.859793667712,1
10373.987221736243,3
7976.145551088971,4
5352.605469665521,3
10294.765081260775,6
8466.2235230505,4
9745.24168451175,4
8428.614450812298,3
6343.435128286648,3
5129.82535340729,4
9439.149607639705,3
6722.3875076237055,5
9610.653464526735,4
3513.054758419409,6
8840.653771052812,4
8670.47730522394,3
10735.300711842134,1
6705.796515819355,5
7450.814464142308,3
10688.35463413611,2
10293.105676308878,5
6433.4453483241605,2
5472.578604006878,5
7767.1771226090195,4
9558.413523363231,5
8904.859637188338,3
7290.798381308897,2
11903.004039480384,1
6932.499839529388,2
8360.864219544397,6
5212.328859084595,6
6195.21189283769,4
7574.404018436548,6
8608.341172867033,4
3200.3025884369417,1
5959.873959512307,5
3168.562755920808,6
4222.3726898929035,5
10604.971595355843,4
6196.04982744042,1
12016.374147428218,4
4999.214715502758,2
9153.959416287142,5
8013.045507805743,2
7608.823829567408,2
4728.671059561933,3
6732.238672211778,5
7517.00142771495,4
6852.481225994719,4
8393.603214645422,2
6556.342741562158,6
6562.685259278782,1
7497.840567972043,3
9400.614509056779,3
11608.353982531778,6
6084.16997245134,6
3029.670587535833,2
9156.943735518154,3
10134.489704911128,3
5048.0713383214825,2
10101.520291947247,4
8749.906076645002,2
5150.322276318395,2
2196.91769213324,5
6139.104783551566,4
9691.867159523272,2
6431.855991864873,5
7679.705529192885,3
4125.870470384731,1
9183.544219756222,4
6805.676826669298,5
9444.618079708393,6
5233.815595465512,4
4035.435669293554,5
9291.509826570426,3
9048.181533359413,3
6250.305729718546,1
12371.682201513857,3
7958.958317701934,6
7297.69415526882,3
8416.648039690472,1
8489.735725647199,4
9741.616250538944,3
6299.961300940203,4
7751.988257004971,1
7251.516433003747,2
7877.53902868146,3
10778.764079565888,4
7151.170394664233,6
7149.419171064652,5
7515.789239103011,6
7259.702734066118,5
7142.788819932613,2
8261.802834852244,3
7660.013034170717,3
7942.574166092362,3
8736.039970882914,5
9252.82984369112,2
9499.401967243097,5
9433.384304680074,3
8657.001398391796,2
5195.343065980432,5
6176.845653563105,6
6666.889644680922,3
7218.81178590083,2
6118.176260740842,2
5878.504352191043,1
4752.431565437558,2
6803.710901704573,6
7698.832538870585,1
6960.301091917082,3
6875.2758259274115,1
7945.906786182066,3
8633.408453156562,3
7947.827017172807,6
8223.681998044569,4
8956.89645938895,6
6485.818203993418,1
9709.755761990114,2
6472.537325082509,2
6803.0760907568,6
2985.296309914743,6
6428.621164162017,6
4853.078075702566,3
9841.212042071802,1
9216.27125097697,5
6282.117969125243,2
6601.12153373795,5
4558.265739240855,1
5819.834236333863,2
8541.10713821778,5
9950.92651346626,2
7269.419953073971,6
7639.423510251051,4
7697.269855814018,4
6433.404920897674,3
8013.842034674343,1
6897.376301633785,2
8735.773366372221,5
7371.70501795812,2
4539.146200535195,2
8472.058352051696,6
7743.5091344987095,5
6555.827022856097,6
7406.321096483198,5
5603.2560359331965,6
5352.722655684237,4
6708.057790253378,3
8095.834121061202,5
8309.275719183135,2
5197.6204031517,4
7473.291551839144,1
5299.458635041398,4
7641.574899111058,4
7110.23978022857,4
7809.034423543957,6
6052.077301584214,2
10032.831326833777,5
11358.570736858208,3
6991.999504929534,6
6027.69550273775,1
5277.666363064134,3
4913.547170353426,6
9495.896602815008,2
6474.502148988229,3
4787.009460733713,6
5157.78595649045,3
4984.211397186991,1
10036.609753758596,4
10339.796939667653,5
7034.929786046155,5
6776.654347537048,6
3268.5972642539064,3
4610.978988887914,1
5672.653084573013,5
8661.603373428465,5
12247.669405009987,5
8967.39924337738,3
7155.7783060895745,2
7781.898530487255,3
7702.080194104678,3
6807.788278696877,2
7150.0891859380845,6
4018.380817941545,5
5992.484106553671,3
6653.823450047271,4
5244.5513391319255,5
7878.211648593718,6
8543.374373200679,5
10064.451701404614,5
6629.872435218313,3
3680.7133098653885,1
10668.884224969734,1
5501.905546712743,2
11575.280037736364,1
10538.56970508292,5
6792.470146916132,4
6859.938446903838,4
5011.830186111116,5
2861.659264770815,6
8523.293691908177,3
7140.493210394379,3
9723.965181696156,5
10016.425469234815,5
3886.876988611043,2
7581.618715943811,3
11742.968390001144,1
5451.13170804921,6
9781.600417297454,6
8175.369887420105,1
8057.739652817528,3
7333.15419558616,4
4931.970123373445,5
4234.486178642054,6
6172.647825983621,2
5201.428670008752,2
8482.103303530259,6
11650.143395906478,2
10484.344446485055,1
6463.794549958228,6
9797.502407406626,4
9163.991221045966,4
7920.1528955472695,6
10864.699846655692,2
3829.1311149194553,5
6131.041468484252,5
9071.37829148073,6
8115.229674434791,5
6157.771365437646,2
4738.431364697746,5
4478.909940583426,3
7200.056700858788,2
8900.308861412557,4
10092.169468771202,1
5390.410681684471,6
6925.576620998647,3
5598.101198643693,1
8365.46413963867,3
8662.968755779888,2
5725.3724355632385,4
4806.22840035583,3
11010.741329856668,2
7577.149523836052,4
7689.756661378482,1
5111.184432301047,3
7163.071289141814,2
6093.234592509251,3
6311.384641578097,5
5576.604488422404,3
9780.063849752529,6
6077.615117487088,4
9208.45324838559,6
5050.051900836115,5
10285.92824142053,6
7804.735806343383,4
8818.433527498633,1
4115.069854731598,5
8760.11180083765,5
11865.119542829842,4
7832.286493189017,2
12603.931911661086,3
3887.823848841127,1
5555.364890245386,1
8338.536155768395,2
5559.180817276906,4
11810.38504926558,1
5362.600818765287,3
8989.09524630521,2
6094.169626255082,5
3572.842807222914,3
7205.837343968113,6
6796.74333719597,4
8297.698224503714,4
9181.523882198888,2
6038.529978463786,5
9217.848251902846,6
7588.298961234328,5
5801.773996981584,6
6114.196070510604,2
7546.171976835452,2
8394.47661442966,6
7258.598951547465,2
7027.487043846573,6
5943.467002116935,5
7622.416218153667,4
7951.674972946663,4
11367.233591684708,3
5567.260043565872,6
10061.245411591432,4
8960.621098653699,2
7226.959067723973,3
11262.783864520048,6
7273.31665426883,1
8004.559526891315,5
6744.258294017801,3
8823.398477636767,6
7491.8540485760905,1
5687.697930052549,2
8291.13071515559,4
10671.356790762891,4
6282.667102072361,3
9235.19645856365,6
6290.591428297645,1
8286.947430049042,4
8579.010875154827,6
9982.490228945737,2
5876.717727528012,1
7075.968284611839,1
6399.35652428075,4
8928.763580918028,3
8787.158936791131,3
7884.191388388048,3
7348.747664678241,4
9269.805310563981,5
4992.325866004372,2
7778.336000852745,2
9552.165197729511,3
4778.1346895535335,3
6674.665254872509,2
6599.617614115862,4
6698.6620923439195,1
11052.963189892116,2
3275.343490160002,2
6595.781263447577,1
8584.625998039817,1
9114.079823611066,5
9622.11821137222,6
4639.889420446238,2
9894.84042743184,1
9712.897334915298,6
5944.565832241849,2
5678.723287177844,1
5088.488082170905,3
3033.237458750218,6
11481.2662144887,3
7614.050771686336,6
3922.051220753897,3
2965.1715592806486,2
5504.6010591722825,2
6573.625937556017,2
8912.925450362683,4
9552.928562906442,6
8049.432030131678,3
7619.857862167043,1
8058.7460214855855,6
9969.336368920705,6
7645.29879222635,5
8465.444931493044,4
5186.528798858404,6
7875.396523862021,2
6477.580190891181,6
8250.585978680698,3
6776.717830152499,4
8232.26495705695,3
5919.273472710334,1
5463.042884942903,5
5839.044253161719,4
5949.594105487585,5
8092.008533910805,4
9017.781506451567,3
7766.795001160042,2
7727.984330225574,3
7728.174570047845,2
9664.970935041274,2
5380.271080575598,2
7978.448763060069,3
7833.871191775602,3
9259.991691488161,5
5908.634748374201,4
10665.476888418434,2
7283.739199539538,1
5064.768892345797,1
6465.580161747095,2
8913.018727574168,4
7104.084378072695,3
6071.165879832869,5
10242.842587118095,1
8620.028516927741,4
7034.776019895897,3
7981.630012044124,6
9299.245002642248,6
9858.695837785097,2
6350.9476272006705,3
9001.322209318194,3
11301.07359021044,6
6265.382219053204,6
8305.735444253314,3
8447.520912868236,6
7191.333070509364,5
5738.712389966407,1
5734.5339932799125,1
7087.148139590594,5
5862.899591331466,4
4687.540582484666,3
5023.874401364774,2
6455.196035074709,6
7139.615940581217,5
6328.257376877433,3
5697.099532013856,3
9482.594652924809,1
5306.731334138338,5
7541.952712976929,6
9882.045786852212,2
7772.65673693016,6
12001.237114733682,5
8488.374859596854,2
7017.431189128097,6
6549.734645178987,3
8894.865765871322,6
8712.358168991126,2
8512.228998578801,3
6157.194751705002,6
6914.873306425706,6
4707.481189541692,6
7304.54582182158,6
8207.095559197774,6
6157.173767061925,2
6737.0533175899145,1
6888.951421945554,5
8175.496600997645,1
5162.739853801683,4
6355.514964293347,5
4914.0877320211475,5
6909.404604775766,2
8136.8609739332915,3
